     33.600000      8.000000      4.000000      0.000000      6.126000      1.158344      1.158344      0.008736     -0.007912      0.313873      0.844042
     33.800000      8.000000      4.000000      0.000000      6.115600      1.158343      1.158343      0.008686     -0.007867      0.313831      0.844104
     34.000000      8.000000      4.000000      0.000000      6.106000      1.158342      1.158342      0.008635     -0.007822      0.313788      0.844150
     34.200000      8.000000      4.000000      0.000000      6.096000      1.158342      1.158342      0.008584     -0.007776      0.313745      0.844188
     34.400000      8.000000      4.000000      0.000000      6.085400      1.158335      1.158335      0.008533     -0.007730      0.313702      0.844129
     34.600000      8.000000      4.000000      0.000000      6.076400      1.158334      1.158334      0.008481     -0.007684      0.313659      0.844149
     34.800000      8.000000      4.000000      0.000000      6.069200      1.158335      1.158335      0.008430     -0.007639      0.313616      0.844169
     35.000000      8.000000      4.000000      0.000000      6.060200      1.158343      1.158343      0.008378     -0.007592      0.313573      0.844222
     35.200000      8.000000      4.000000      0.000000      6.049200      1.158350      1.158350      0.008326     -0.007545      0.313529      0.844286
     35.400000      8.000000      4.000000      0.000000      6.038400      1.158352      1.158352      0.008273     -0.007498      0.313484      0.844258
     35.600000      8.000000      4.000000      0.000000      6.028600      1.158356      1.158356      0.008219     -0.007451      0.313439      0.844253
     35.800000      8.000000      4.000000      0.000000      6.021000      1.158355      1.158355      0.008166     -0.007405      0.313394      0.844181
     36.000000      8.000000      4.000000      0.000000      6.013200      1.158362      1.158362      0.008112     -0.007358      0.313348      0.844178
     36.200000      8.000000      4.000000      0.000000      6.005200      1.158365      1.158365      0.008058     -0.007313      0.313302      0.844121
     36.400000      8.000000      4.000000      0.000000      5.994600      1.158366      1.158366      0.008005     -0.007267      0.313255      0.844026
     36.600000      8.000000      4.000000      0.000000      5.984800      1.158372      1.158372      0.007952     -0.007221      0.313209      0.843971
     36.800000      8.000000      4.000000      0.000000      5.978000      1.158372      1.158372      0.007898     -0.007175      0.313162      0.843847
     37.000000      8.000000      4.000000      0.000000      5.969400      1.158372      1.158372      0.007844     -0.007129      0.313115      0.843700
     37.200000      8.000000      4.000000      0.000000      5.962600      1.158375      1.158375      0.007791     -0.007084      0.313068      0.843561
     37.400000      8.000000      4.000000      0.000000      5.955400      1.158379      1.158379      0.007736     -0.007039      0.313020      0.843434
     37.600000      8.000000      4.000000      0.000000      5.947400      1.158383      1.158383      0.007682     -0.006994      0.312973      0.843282
     37.800000      8.000000      4.000000      0.000000      5.943000      1.158393      1.158393      0.007628     -0.006949      0.312926      0.843201
     38.000000      8.000000      4.000000      0.000000      5.934200      1.158395      1.158395      0.007574     -0.006904      0.312879      0.843019
     38.200000      8.000000      4.000000      0.000000      5.926200      1.158402      1.158402      0.007521     -0.006859      0.312832      0.842882
     38.400000      8.000000      4.000000      0.000000      5.918600      1.158406      1.158406      0.007468     -0.006815      0.312784      0.842690
     38.600000      8.000000      4.000000      0.000000      5.910800      1.158409      1.158409      0.007417     -0.006772      0.312737      0.842479
     38.800000      8.000000      4.000000      0.000000      5.900800      1.158414      1.158414      0.007365     -0.006729      0.312690      0.842284
     39.000000      8.000000      4.000000      0.000000      5.894000      1.158422      1.158422      0.007313     -0.006686      0.312643      0.842100
     39.200000      8.000000      4.000000      0.000000      5.886200      1.158434      1.158434      0.007262     -0.006643      0.312596      0.841959
     39.400000      8.000000      4.000000      0.000000      5.878200      1.158442      1.158442      0.007210     -0.006601      0.312548      0.841794
