 # time N_2body(integrated) N_2body(timestep)
  6.180000E+01  2.176175E+00  9.500000E-05
  6.200000E+01  2.176285E+00  1.100000E-04
  6.220000E+01  2.176335E+00  5.000000E-05
  6.240000E+01  2.176440E+00  1.050000E-04
  6.260000E+01  2.176530E+00  9.000000E-05
  6.280000E+01  2.176620E+00  9.000000E-05
  6.300000E+01  2.176750E+00  1.300000E-04
  6.320000E+01  2.176845E+00  9.500000E-05
  6.340000E+01  2.176935E+00  9.000000E-05
  6.360000E+01  2.177020E+00  8.500000E-05
  6.380000E+01  2.177080E+00  6.000000E-05
  6.400000E+01  2.177185E+00  1.050000E-04
  6.420000E+01  2.177270E+00  8.500000E-05
  6.440000E+01  2.177360E+00  9.000000E-05
  6.460000E+01  2.177455E+00  9.500000E-05
  6.480000E+01  2.177555E+00  1.000000E-04
  6.500000E+01  2.177670E+00  1.150000E-04
  6.520000E+01  2.177790E+00  1.200000E-04
  6.540000E+01  2.177875E+00  8.500000E-05
  6.560000E+01  2.177965E+00  9.000000E-05
  6.580000E+01  2.178040E+00  7.500000E-05
  6.600000E+01  2.178125E+00  8.500000E-05
  6.620000E+01  2.178240E+00  1.150000E-04
  6.640000E+01  2.178320E+00  8.000000E-05
  6.660000E+01  2.178400E+00  8.000000E-05
  6.680000E+01  2.178485E+00  8.500000E-05
  6.700000E+01  2.178550E+00  6.500000E-05
  6.720000E+01  2.178620E+00  7.000000E-05
  6.740000E+01  2.178720E+00  1.000000E-04
  6.760000E+01  2.178810E+00  9.000000E-05
  6.780000E+01  2.178915E+00  1.050000E-04
  6.800000E+01  2.179015E+00  1.000000E-04
  6.820000E+01  2.179120E+00  1.050000E-04
  6.840000E+01  2.179170E+00  5.000000E-05
  6.860000E+01  2.179275E+00  1.050000E-04
  6.880000E+01  2.179385E+00  1.100000E-04
  6.900000E+01  2.179485E+00  1.000000E-04
  6.920000E+01  2.179595E+00  1.100000E-04
  6.940000E+01  2.179680E+00  8.500000E-05
  6.960000E+01  2.179745E+00  6.500000E-05
  6.980000E+01  2.179830E+00  8.500000E-05
  7.000000E+01  2.179920E+00  9.000000E-05
  7.020000E+01  2.180020E+00  1.000000E-04
  7.040000E+01  2.180115E+00  9.500000E-05
  7.060000E+01  2.180255E+00  1.400000E-04
  7.080000E+01  2.180355E+00  1.000000E-04
  7.100000E+01  2.180450E+00  9.500000E-05
  7.120000E+01  2.180550E+00  1.000000E-04
  7.140000E+01  2.180695E+00  1.450000E-04
  7.160000E+01  2.180810E+00  1.150000E-04
  7.180000E+01  2.180900E+00  9.000000E-05
  7.200000E+01  2.181000E+00  1.000000E-04
  7.220000E+01  2.181115E+00  1.150000E-04
  7.240000E+01  2.181195E+00  8.000000E-05
  7.260000E+01  2.181255E+00  6.000000E-05
  7.280000E+01  2.181345E+00  9.000000E-05
  7.300000E+01  2.181420E+00  7.500000E-05
  7.320000E+01  2.181530E+00  1.100000E-04
  7.340000E+01  2.181625E+00  9.500000E-05
  7.360000E+01  2.181720E+00  9.500000E-05
  7.380000E+01  2.181805E+00  8.500000E-05
  7.400000E+01  2.181900E+00  9.500000E-05
  7.420000E+01  2.181995E+00  9.500000E-05
  7.440000E+01  2.182105E+00  1.100000E-04
  7.460000E+01  2.182205E+00  1.000000E-04
  7.480000E+01  2.182320E+00  1.150000E-04
  7.500000E+01  2.182380E+00  6.000000E-05
  7.520000E+01  2.182510E+00  1.300000E-04
  7.540000E+01  2.182615E+00  1.050000E-04
  7.560000E+01  2.182720E+00  1.050000E-04
  7.580000E+01  2.182820E+00  1.000000E-04
  7.600000E+01  2.182905E+00  8.500000E-05
  7.620000E+01  2.183005E+00  1.000000E-04
  7.640000E+01  2.183075E+00  7.000000E-05
  7.660000E+01  2.183150E+00  7.500000E-05
  7.680000E+01  2.183230E+00  8.000000E-05
  7.700000E+01  2.183365E+00  1.350000E-04
  7.720000E+01  2.183440E+00  7.500000E-05
  7.740000E+01  2.183530E+00  9.000000E-05
  7.760000E+01  2.183605E+00  7.500000E-05
  7.780000E+01  2.183715E+00  1.100000E-04
  7.800000E+01  2.183830E+00  1.150000E-04
  7.820000E+01  2.183925E+00  9.500000E-05
  7.840000E+01  2.183975E+00  5.000000E-05
  7.860000E+01  2.184045E+00  7.000000E-05
  7.880000E+01  2.184115E+00  7.000000E-05
  7.900000E+01  2.184180E+00  6.500000E-05
  7.920000E+01  2.184255E+00  7.500000E-05
  7.940000E+01  2.184355E+00  1.000000E-04
  7.960000E+01  2.184465E+00  1.100000E-04
  7.980000E+01  2.184560E+00  9.500000E-05
  8.000000E+01  2.184620E+00  6.000000E-05
